nta_code,NTAName,borough,year_month,date,borough_count,n_ntas,estimated_count
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-02,2025-02-01,383.0,16,27.11942954888098
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-03,2025-03-01,419.0,16,29.66851431065569
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-04,2025-04-01,464.0,16,32.85487026287409
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-05,2025-05-01,488.0,16,34.55426010405723
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-06,2025-06-01,375.0,16,26.5529662684866
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-07,2025-07-01,404.0,16,28.606395659916227
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-08,2025-08-01,378.0,16,26.76538999863449
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-09,2025-09-01,455.0,16,32.2175990724304
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-10,2025-10-01,426.0,16,30.164169681000775
SI0104,West New Brighton-Silver Lake-Grymes Hill,Staten Island,2025-11,2025-11-01,3.0,16,0.2124237301478928
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-03,2022-03-01,453.0,16,22.521803528582293
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-04,2022-04-01,359.0,16,17.848405003887514
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-05,2022-05-01,472.0,16,23.46642663463762
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-06,2022-06-01,382.0,16,18.991896132270277
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-07,2022-07-01,342.0,16,17.003215908995905
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-08,2022-08-01,387.0,16,19.240481160179577
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-09,2022-09-01,377.0,16,18.74331110436098
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-10,2022-10-01,447.0,16,22.22350149509114
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-11,2022-11-01,477.0,16,23.715011662546917
SI0105,Westerleigh-Castleton Corners,Staten Island,2022-12,2022-12-01,338.0,16,16.804347886668467
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-01,2023-01-01,384.0,16,19.091330143433996
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-02,2023-02-01,351.0,16,17.450668959232637
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-03,2023-03-01,403.0,16,20.035953249489324
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-04,2023-04-01,429.0,16,21.32859539461767
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-05,2023-05-01,160.0,16,7.954720893097499
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-06,2023-06-01,119.0,16,5.916323664241265
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-07,2023-07-01,77.0,16,3.8282094298031715
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-08,2023-08-01,153.0,16,7.606701854024483
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-09,2023-09-01,361.0,16,17.947839015051233
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-10,2023-10-01,443.0,16,22.0246334727637
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-11,2023-11-01,423.0,16,21.030293361126514
SI0105,Westerleigh-Castleton Corners,Staten Island,2023-12,2023-12-01,431.0,16,21.428029405781388
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-01,2024-01-01,403.0,16,20.035953249489324
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-02,2024-02-01,404.0,16,20.085670255071186
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-03,2024-03-01,455.0,16,22.621237539746012
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-04,2024-04-01,426.0,16,21.17944437787209
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-05,2024-05-01,502.0,16,24.957936802093403
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-06,2024-06-01,430.0,16,21.37831240019953
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-07,2024-07-01,444.0,16,22.074350478345558
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-08,2024-08-01,409.0,16,20.334255282980482
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-09,2024-09-01,432.0,16,21.477746411363245
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-10,2024-10-01,448.0,16,22.273218500672996
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-11,2024-11-01,418.0,16,20.781708333217217
SI0105,Westerleigh-Castleton Corners,Staten Island,2024-12,2024-12-01,422.0,16,20.980576355544653
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-01,2025-01-01,417.0,16,20.731991327635356
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-02,2025-02-01,383.0,16,19.04161313785214
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-03,2025-03-01,419.0,16,20.831425338799075
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-04,2025-04-01,464.0,16,23.068690589982747
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-05,2025-05-01,488.0,16,24.261898723947372
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-06,2025-06-01,375.0,16,18.64387709319726
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-07,2025-07-01,404.0,16,20.085670255071186
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-08,2025-08-01,378.0,16,18.793028109942842
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-09,2025-09-01,455.0,16,22.621237539746012
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-10,2025-10-01,426.0,16,21.17944437787209
SI0105,Westerleigh-Castleton Corners,Staten Island,2025-11,2025-11-01,3.0,16,0.1491510167455781
SI0106,Port Richmond,Staten Island,2022-03,2022-03-01,453.0,16,30.60517175434245
SI0106,Port Richmond,Staten Island,2022-04,2022-04-01,359.0,16,24.254429712602516
SI0106,Port Richmond,Staten Island,2022-05,2022-05-01,472.0,16,31.888832379800522
SI0106,Port Richmond,Staten Island,2022-06,2022-06-01,382.0,16,25.808334680262288
SI0106,Port Richmond,Staten Island,2022-07,2022-07-01,342.0,16,23.105891258245293
SI0106,Port Richmond,Staten Island,2022-08,2022-08-01,387.0,16,26.14614010801441
SI0106,Port Richmond,Staten Island,2022-09,2022-09-01,377.0,16,25.470529252510165
SI0106,Port Richmond,Staten Island,2022-10,2022-10-01,447.0,16,30.199805241039904
SI0106,Port Richmond,Staten Island,2022-11,2022-11-01,477.0,16,32.22663780755265
SI0106,Port Richmond,Staten Island,2022-12,2022-12-01,338.0,16,22.835646916043594
SI0106,Port Richmond,Staten Island,2023-01,2023-01-01,384.0,16,25.943456851363138
SI0106,Port Richmond,Staten Island,2023-02,2023-02-01,351.0,16,23.71394102819912
SI0106,Port Richmond,Staten Island,2023-03,2023-03-01,403.0,16,27.22711747682121
SI0106,Port Richmond,Staten Island,2023-04,2023-04-01,429.0,16,28.983705701132255
SI0106,Port Richmond,Staten Island,2023-05,2023-05-01,160.0,16,10.809773688067974
SI0106,Port Richmond,Staten Island,2023-06,2023-06-01,119.0,16,8.039769180500556
SI0106,Port Richmond,Staten Island,2023-07,2023-07-01,77.0,16,5.202203587382712
SI0106,Port Richmond,Staten Island,2023-08,2023-08-01,153.0,16,10.336846089215
SI0106,Port Richmond,Staten Island,2023-09,2023-09-01,361.0,16,24.389551883703366
SI0106,Port Richmond,Staten Island,2023-10,2023-10-01,443.0,16,29.929560898838204
SI0106,Port Richmond,Staten Island,2023-11,2023-11-01,423.0,16,28.578339187829705
SI0106,Port Richmond,Staten Island,2023-12,2023-12-01,431.0,16,29.118827872233105
SI0106,Port Richmond,Staten Island,2024-01,2024-01-01,403.0,16,27.22711747682121
SI0106,Port Richmond,Staten Island,2024-02,2024-02-01,404.0,16,27.294678562371633
SI0106,Port Richmond,Staten Island,2024-03,2024-03-01,455.0,16,30.7402939254433
SI0106,Port Richmond,Staten Island,2024-04,2024-04-01,426.0,16,28.781022444480982
SI0106,Port Richmond,Staten Island,2024-05,2024-05-01,502.0,16,33.91566494631327
SI0106,Port Richmond,Staten Island,2024-06,2024-06-01,430.0,16,29.05126678668268
SI0106,Port Richmond,Staten Island,2024-07,2024-07-01,444.0,16,29.997121984388627
SI0106,Port Richmond,Staten Island,2024-08,2024-08-01,409.0,16,27.63248399012376
SI0106,Port Richmond,Staten Island,2024-09,2024-09-01,432.0,16,29.186388957783528
SI0106,Port Richmond,Staten Island,2024-10,2024-10-01,448.0,16,30.267366326590327
SI0106,Port Richmond,Staten Island,2024-11,2024-11-01,418.0,16,28.240533760077582
SI0106,Port Richmond,Staten Island,2024-12,2024-12-01,422.0,16,28.510778102279282
SI0106,Port Richmond,Staten Island,2025-01,2025-01-01,417.0,16,28.172972674527156
SI0106,Port Richmond,Staten Island,2025-02,2025-02-01,383.0,16,25.875895765812714
SI0106,Port Richmond,Staten Island,2025-03,2025-03-01,419.0,16,28.308094845628005
SI0106,Port Richmond,Staten Island,2025-04,2025-04-01,464.0,16,31.348343695397126
SI0106,Port Richmond,Staten Island,2025-05,2025-05-01,488.0,16,32.96980974860732
SI0106,Port Richmond,Staten Island,2025-06,2025-06-01,375.0,16,25.335407081409315
SI0106,Port Richmond,Staten Island,2025-07,2025-07-01,404.0,16,27.294678562371633
SI0106,Port Richmond,Staten Island,2025-08,2025-08-01,378.0,16,25.538090338060588
SI0106,Port Richmond,Staten Island,2025-09,2025-09-01,455.0,16,30.7402939254433
SI0106,Port Richmond,Staten Island,2025-10,2025-10-01,426.0,16,28.781022444480982
SI0106,Port Richmond,Staten Island,2025-11,2025-11-01,3.0,16,0.2026832566512745
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-03,2022-03-01,453.0,16,19.372595035126974
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-04,2022-04-01,359.0,16,15.352674652561996
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-05,2022-05-01,472.0,16,20.185132133730534
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-06,2022-06-01,382.0,16,16.336272192976832
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-07,2022-07-01,342.0,16,14.625667774864073
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-08,2022-08-01,387.0,16,16.550097745240926
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-09,2022-09-01,377.0,16,16.122446640712738
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-10,2022-10-01,447.0,16,19.11600437241006
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-11,2022-11-01,477.0,16,20.39895768599463
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2022-12,2022-12-01,338.0,16,14.454607333052799
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-01,2023-01-01,384.0,16,16.421802413882467
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-02,2023-02-01,351.0,16,15.010553768939445
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-03,2023-03-01,403.0,16,17.234339512486027
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-04,2023-04-01,429.0,16,18.34623238425932
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-05,2023-05-01,160.0,16,6.842417672451029
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-06,2023-06-01,119.0,16,5.089048143885453
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-07,2023-07-01,77.0,16,3.2929135048670575
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-08,2023-08-01,153.0,16,6.543061899281296
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-09,2023-09-01,361.0,16,15.438204873467633
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-10,2023-10-01,443.0,16,18.944943930598786
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-11,2023-11-01,423.0,16,18.089641721542407
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2023-12,2023-12-01,431.0,16,18.43176260516496
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-01,2024-01-01,403.0,16,17.234339512486027
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-02,2024-02-01,404.0,16,17.277104622938847
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-03,2024-03-01,455.0,16,19.458125256032613
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-04,2024-04-01,426.0,16,18.217937052900865
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-05,2024-05-01,502.0,16,21.468085447315104
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-06,2024-06-01,430.0,16,18.38899749471214
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-07,2024-07-01,444.0,16,18.987709041051605
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-08,2024-08-01,409.0,16,17.49093017520294
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-09,2024-09-01,432.0,16,18.47452771561778
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-10,2024-10-01,448.0,16,19.15876948286288
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-11,2024-11-01,418.0,16,17.875816169278313
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2024-12,2024-12-01,422.0,16,18.046876611089587
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-01,2025-01-01,417.0,16,17.833051058825493
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-02,2025-02-01,383.0,16,16.37903730342965
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-03,2025-03-01,419.0,16,17.918581279731132
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-04,2025-04-01,464.0,16,19.843011250107985
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-05,2025-05-01,488.0,16,20.86937390097564
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-06,2025-06-01,375.0,16,16.0369164198071
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-07,2025-07-01,404.0,16,17.277104622938847
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-08,2025-08-01,378.0,16,16.165211751165554
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-09,2025-09-01,455.0,16,19.458125256032613
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-10,2025-10-01,426.0,16,18.217937052900865
SI0107,Mariner's Harbor-Arlington-Graniteville,Staten Island,2025-11,2025-11-01,3.0,16,0.12829533135845678
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-03,2022-03-01,453.0,16,25.949489032050405
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-04,2022-04-01,359.0,16,20.564826848799328
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-05,2022-05-01,472.0,16,27.03787819675009
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-06,2022-06-01,382.0,16,21.88235057448842
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-07,2022-07-01,342.0,16,19.591004964594344
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-08,2022-08-01,387.0,16,22.16876877572518
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-09,2022-09-01,377.0,16,21.59593237325166
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-10,2022-10-01,447.0,16,25.605787190566293
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-11,2022-11-01,477.0,16,27.32429639798685
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2022-12,2022-12-01,338.0,16,19.361870403604936
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-01,2023-01-01,384.0,16,21.996917854983124
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-02,2023-02-01,351.0,16,20.106557726820512
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-03,2023-03-01,403.0,16,23.08530701968281
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-04,2023-04-01,429.0,16,24.57468166611396
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-05,2023-05-01,160.0,16,9.165382439576302
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-06,2023-06-01,119.0,16,6.816753189434874
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-07,2023-07-01,77.0,16,4.410840299046095
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-08,2023-08-01,153.0,16,8.764396957844838
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-09,2023-09-01,361.0,16,20.67939412929403
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-10,2023-10-01,443.0,16,25.376652629576885
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-11,2023-11-01,423.0,16,24.23097982462985
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2023-12,2023-12-01,431.0,16,24.689248946608664
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-01,2024-01-01,403.0,16,23.08530701968281
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-02,2024-02-01,404.0,16,23.14259065993016
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-03,2024-03-01,455.0,16,26.06405631254511
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-04,2024-04-01,426.0,16,24.402830745371904
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-05,2024-05-01,502.0,16,28.756387404170646
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-06,2024-06-01,430.0,16,24.631965306361312
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-07,2024-07-01,444.0,16,25.433936269824237
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-08,2024-08-01,409.0,16,23.42900886116692
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-09,2024-09-01,432.0,16,24.746532586856013
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-10,2024-10-01,448.0,16,25.663070830813645
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-11,2024-11-01,418.0,16,23.94456162339309
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2024-12,2024-12-01,422.0,16,24.173696184382496
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-01,2025-01-01,417.0,16,23.887277983145736
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-02,2025-02-01,383.0,16,21.939634214735772
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-03,2025-03-01,419.0,16,24.00184526364044
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-04,2025-04-01,464.0,16,26.579609074771277
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-05,2025-05-01,488.0,16,27.95441644070772
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-06,2025-06-01,375.0,16,21.481365092756956
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-07,2025-07-01,404.0,16,23.14259065993016
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-08,2025-08-01,378.0,16,21.653216013499012
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-09,2025-09-01,455.0,16,26.06405631254511
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-10,2025-10-01,426.0,16,24.402830745371904
SI0201,Grasmere-Arrochar-South Beach-Dongan Hills,Staten Island,2025-11,2025-11-01,3.0,16,0.17185092074205566
SI0202,New Dorp-Midland Beach,Staten Island,2022-03,2022-03-01,453.0,16,30.046363587912193
SI0202,New Dorp-Midland Beach,Staten Island,2022-04,2022-04-01,359.0,16,23.811577324636815
SI0202,New Dorp-Midland Beach,Staten Island,2022-05,2022-05-01,472.0,16,31.306586343255088
SI0202,New Dorp-Midland Beach,Staten Island,2022-06,2022-06-01,382.0,16,25.337110133736108
SI0202,New Dorp-Midland Beach,Staten Island,2022-07,2022-07-01,342.0,16,22.684009596172118
SI0202,New Dorp-Midland Beach,Staten Island,2022-08,2022-08-01,387.0,16,25.668747700931608
SI0202,New Dorp-Midland Beach,Staten Island,2022-09,2022-09-01,377.0,16,25.00547256654061
SI0202,New Dorp-Midland Beach,Staten Island,2022-10,2022-10-01,447.0,16,29.648398507277594
SI0202,New Dorp-Midland Beach,Staten Island,2022-11,2022-11-01,477.0,16,31.638223910450588
SI0202,New Dorp-Midland Beach,Staten Island,2022-12,2022-12-01,338.0,16,22.41869954241572
SI0202,New Dorp-Midland Beach,Staten Island,2023-01,2023-01-01,384.0,16,25.46976516061431
SI0202,New Dorp-Midland Beach,Staten Island,2023-02,2023-02-01,351.0,16,23.280957217124016
SI0202,New Dorp-Midland Beach,Staten Island,2023-03,2023-03-01,403.0,16,26.729987915957203
SI0202,New Dorp-Midland Beach,Staten Island,2023-04,2023-04-01,429.0,16,28.4545032653738
SI0202,New Dorp-Midland Beach,Staten Island,2023-05,2023-05-01,160.0,16,10.612402150255962
SI0202,New Dorp-Midland Beach,Staten Island,2023-06,2023-06-01,119.0,16,7.892974099252871
SI0202,New Dorp-Midland Beach,Staten Island,2023-07,2023-07-01,77.0,16,5.1072185348106816
SI0202,New Dorp-Midland Beach,Staten Island,2023-08,2023-08-01,153.0,16,10.148109556182263
SI0202,New Dorp-Midland Beach,Staten Island,2023-09,2023-09-01,361.0,16,23.944232351515012
SI0202,New Dorp-Midland Beach,Staten Island,2023-10,2023-10-01,443.0,16,29.383088453521193
SI0202,New Dorp-Midland Beach,Staten Island,2023-11,2023-11-01,423.0,16,28.0565381847392
SI0202,New Dorp-Midland Beach,Staten Island,2023-12,2023-12-01,431.0,16,28.587158292251996
SI0202,New Dorp-Midland Beach,Staten Island,2024-01,2024-01-01,403.0,16,26.729987915957203
SI0202,New Dorp-Midland Beach,Staten Island,2024-02,2024-02-01,404.0,16,26.796315429396305
SI0202,New Dorp-Midland Beach,Staten Island,2024-03,2024-03-01,455.0,16,30.17901861479039
SI0202,New Dorp-Midland Beach,Staten Island,2024-04,2024-04-01,426.0,16,28.2555207250565
SI0202,New Dorp-Midland Beach,Staten Island,2024-05,2024-05-01,502.0,16,33.29641174642808
SI0202,New Dorp-Midland Beach,Staten Island,2024-06,2024-06-01,430.0,16,28.520830778812897
SI0202,New Dorp-Midland Beach,Staten Island,2024-07,2024-07-01,444.0,16,29.449415966960295
SI0202,New Dorp-Midland Beach,Staten Island,2024-08,2024-08-01,409.0,16,27.1279529965918
SI0202,New Dorp-Midland Beach,Staten Island,2024-09,2024-09-01,432.0,16,28.653485805691098
SI0202,New Dorp-Midland Beach,Staten Island,2024-10,2024-10-01,448.0,16,29.714726020716693
SI0202,New Dorp-Midland Beach,Staten Island,2024-11,2024-11-01,418.0,16,27.7249006175437
SI0202,New Dorp-Midland Beach,Staten Island,2024-12,2024-12-01,422.0,16,27.990210671300098
SI0202,New Dorp-Midland Beach,Staten Island,2025-01,2025-01-01,417.0,16,27.6585731041046
SI0202,New Dorp-Midland Beach,Staten Island,2025-02,2025-02-01,383.0,16,25.40343764717521
SI0202,New Dorp-Midland Beach,Staten Island,2025-03,2025-03-01,419.0,16,27.791228130982798
SI0202,New Dorp-Midland Beach,Staten Island,2025-04,2025-04-01,464.0,16,30.77596623574229
SI0202,New Dorp-Midland Beach,Staten Island,2025-05,2025-05-01,488.0,16,32.36782655828068
SI0202,New Dorp-Midland Beach,Staten Island,2025-06,2025-06-01,375.0,16,24.87281753966241
SI0202,New Dorp-Midland Beach,Staten Island,2025-07,2025-07-01,404.0,16,26.796315429396305
SI0202,New Dorp-Midland Beach,Staten Island,2025-08,2025-08-01,378.0,16,25.07180007997971
SI0202,New Dorp-Midland Beach,Staten Island,2025-09,2025-09-01,455.0,16,30.17901861479039
SI0202,New Dorp-Midland Beach,Staten Island,2025-10,2025-10-01,426.0,16,28.2555207250565
SI0202,New Dorp-Midland Beach,Staten Island,2025-11,2025-11-01,3.0,16,0.19898254031729928
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-03,2022-03-01,453.0,16,25.77456807123489
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-04,2022-04-01,359.0,16,20.4262029527005
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-05,2022-05-01,472.0,16,26.85562059519397
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-06,2022-06-01,382.0,16,21.734845481703594
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-07,2022-07-01,342.0,16,19.458945431263427
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-08,2022-08-01,387.0,16,22.019332988008614
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-09,2022-09-01,377.0,16,21.450357975398575
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-10,2022-10-01,447.0,16,25.433183063668864
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-11,2022-11-01,477.0,16,27.140108101498992
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2022-12,2022-12-01,338.0,16,19.23135542621941
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-01,2023-01-01,384.0,16,21.8486404842256
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-02,2023-02-01,351.0,16,19.971022942612464
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-03,2023-03-01,403.0,16,22.92969300818468
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-04,2023-04-01,429.0,16,24.40902804097079
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-05,2023-05-01,160.0,16,9.103600201760667
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-06,2023-06-01,119.0,16,6.770802650059497
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-07,2023-07-01,77.0,16,4.381107597097321
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-08,2023-08-01,153.0,16,8.705317692933638
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-09,2023-09-01,361.0,16,20.539997955222507
SI0203,Todt Hill-Emerson Hill-Lighthouse Hill-Manor Heights,Staten Island,2023-10,2023-10-01,443.0,16,25.20559305862485
