nta_code,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
BK0101,2023-05-02,13.4,8.2,1.0,27.1
BK0101,2023-05-03,12.4,5.8,0.6,14.8
BK0101,2023-05-04,14.0,6.6,1.5,17.3
BK0101,2023-05-05,16.4,7.0,0.7,13.8
BK0101,2023-05-06,21.0,6.9,0.0,20.5
BK0101,2023-05-07,23.4,8.6,1.4,23.8
BK0101,2023-05-08,23.6,12.9,0.0,22.9
BK0101,2023-05-09,18.9,9.9,0.0,21.5
BK0101,2023-05-10,21.2,8.1,0.0,20.1
BK0101,2023-05-11,25.0,9.5,0.0,21.1
BK0101,2023-05-12,29.1,12.8,0.0,16.3
BK0101,2023-05-13,27.6,16.8,0.0,20.3
BK0101,2023-05-14,23.0,12.1,0.0,20.9
BK0101,2023-05-15,25.0,9.5,0.0,19.8
BK0101,2023-05-16,28.4,12.8,0.0,23.5
BK0101,2023-05-17,19.4,10.8,0.0,26.4
BK0101,2023-05-18,14.7,6.4,0.0,21.8
BK0101,2023-05-19,20.0,10.5,0.0,32.1
BK0101,2023-05-20,17.8,14.0,28.3,17.7
BK0101,2023-05-21,21.4,13.2,0.2,23.2
BK0101,2023-05-22,22.8,12.4,0.1,19.2
BK0101,2023-05-23,19.4,10.8,0.0,21.3
BK0101,2023-05-24,21.8,9.9,0.4,24.9
BK0101,2023-05-25,19.0,9.8,0.0,25.3
BK0101,2023-05-26,22.2,9.8,0.0,19.7
BK0101,2023-05-27,24.0,10.6,0.0,18.4
BK0101,2023-05-28,23.8,12.2,0.0,20.0
BK0101,2023-05-29,25.2,13.9,0.0,26.4
BK0101,2023-05-30,20.8,11.4,0.0,18.1
BK0101,2023-05-31,23.0,10.6,0.0,15.6
BK0101,2023-06-01,27.7,13.1,0.0,16.9
BK0101,2023-06-02,30.6,16.3,0.0,14.1
BK0101,2023-06-03,20.1,13.8,4.0,23.2
BK0101,2023-06-04,21.5,10.2,0.1,24.2
BK0101,2023-06-05,24.3,11.6,0.0,24.0
BK0101,2023-06-06,26.4,14.3,1.5,34.9
BK0101,2023-06-07,25.1,13.0,0.6,20.0
BK0101,2023-06-08,23.1,11.6,0.3,20.5
BK0101,2023-06-09,23.2,11.9,2.0,19.4
BK0101,2023-06-10,26.1,12.6,2.2,20.6
BK0101,2023-06-11,27.9,17.7,0.2,18.5
BK0101,2023-06-12,24.7,19.3,4.2,27.0
BK0101,2023-06-13,27.0,16.5,0.0,20.9
BK0101,2023-06-14,24.9,15.5,10.2,25.2
BK0101,2023-06-15,26.2,14.9,0.0,22.1
BK0101,2023-06-16,26.0,15.6,18.0,21.6
BK0101,2023-06-17,25.7,15.1,0.1,32.9
BK0101,2023-06-18,26.9,15.6,0.0,19.3
BK0101,2023-06-19,25.5,16.3,1.2,19.0
BK0101,2023-06-20,24.3,16.4,0.0,20.9
BK0101,2023-06-21,23.5,15.4,0.2,23.0
BK0101,2023-06-22,21.3,15.7,0.3,26.0
BK0101,2023-06-23,23.6,17.0,4.7,22.4
BK0101,2023-06-24,25.6,19.4,17.5,18.7
BK0101,2023-06-25,28.1,19.2,2.5,17.4
BK0101,2023-06-26,25.5,19.0,4.3,20.1
BK0101,2023-06-27,26.0,19.5,14.4,22.6
BK0101,2023-06-28,28.4,18.4,6.3,14.0
BK0101,2023-06-29,28.4,16.5,0.0,15.8
BK0101,2023-06-30,28.8,17.9,0.0,21.4
BK0101,2023-07-01,26.5,17.8,0.0,23.5
BK0101,2023-07-02,29.3,20.4,15.0,22.5
BK0101,2023-07-03,30.3,22.5,11.9,16.8
BK0101,2023-07-04,29.0,21.8,4.4,16.1
BK0101,2023-07-05,31.9,21.7,0.3,14.2
BK0101,2023-07-06,30.1,22.0,0.0,20.5
BK0101,2023-07-07,29.0,21.8,0.2,20.0
BK0101,2023-07-08,29.1,22.9,3.9,15.6
BK0101,2023-07-09,26.8,21.8,17.6,15.8
BK0101,2023-07-10,28.6,21.6,0.8,17.6
BK0101,2023-07-11,31.0,17.7,0.0,11.6
BK0101,2023-07-12,33.0,20.1,0.0,21.7
BK0101,2023-07-13,30.4,21.4,0.0,28.7
BK0101,2023-07-14,27.6,21.6,14.8,23.9
BK0101,2023-07-15,29.1,20.5,5.7,19.7
BK0101,2023-07-16,25.9,22.0,45.6,22.8
BK0101,2023-07-17,30.5,20.5,0.3,17.2
BK0101,2023-07-18,28.6,21.8,2.6,17.4
BK0101,2023-07-19,27.3,19.6,1.7,12.6
BK0101,2023-07-20,28.4,20.2,0.3,14.2
BK0101,2023-07-21,28.6,22.0,7.3,18.7
BK0101,2023-07-22,28.5,18.5,0.0,15.8
BK0101,2023-07-23,29.5,17.6,0.5,17.2
BK0101,2023-07-24,27.9,19.3,0.1,24.6
BK0101,2023-07-25,28.5,19.8,9.2,16.0
BK0101,2023-07-26,29.4,17.3,0.7,20.0
BK0101,2023-07-27,33.5,22.4,0.1,28.0
BK0101,2023-07-28,34.2,21.8,0.0,19.8
BK0101,2023-07-29,34.0,22.5,3.2,29.0
BK0101,2023-07-30,26.1,17.4,0.0,21.4
BK0101,2023-07-31,28.4,15.8,0.2,22.4
BK0101,2023-08-01,27.0,17.0,0.0,20.0
BK0101,2023-08-02,27.1,14.8,0.0,16.7
BK0101,2023-08-03,25.6,16.1,0.8,31.6
BK0101,2023-08-04,27.0,18.5,2.0,22.6
BK0101,2023-08-05,30.5,18.4,0.1,14.5
BK0101,2023-08-06,29.7,18.1,0.0,22.2
BK0101,2023-08-07,26.8,22.3,38.9,33.0
BK0101,2023-08-08,27.1,21.5,33.4,29.9
BK0101,2023-08-09,29.5,19.4,0.0,22.9
BK0101,2023-08-10,25.3,18.8,16.4,15.9
BK0101,2023-08-11,29.2,18.0,0.2,22.7
BK0101,2023-08-12,27.4,17.5,7.3,18.3
BK0101,2023-08-13,31.0,21.5,2.1,20.6
BK0101,2023-08-14,30.5,19.0,0.8,19.3
BK0101,2023-08-15,26.8,21.5,14.2,16.0
BK0101,2023-08-16,26.1,20.7,5.4,14.6
BK0101,2023-08-17,25.6,21.0,4.1,22.0
BK0101,2023-08-18,27.0,19.2,1.8,25.3
BK0101,2023-08-19,26.5,15.3,0.0,21.9
BK0101,2023-08-20,29.3,15.4,0.0,14.3
BK0101,2023-08-21,31.3,18.8,0.1,16.1
BK0101,2023-08-22,26.4,17.6,0.0,22.4
BK0101,2023-08-23,25.4,16.0,0.0,16.2
BK0101,2023-08-24,23.9,19.8,1.0,27.2
BK0101,2023-08-25,27.2,20.8,11.6,20.7
BK0101,2023-08-26,29.8,19.9,2.5,13.1
BK0101,2023-08-27,28.3,18.5,0.1,13.9
BK0101,2023-08-28,24.7,18.8,0.8,17.3
BK0101,2023-08-29,27.0,18.0,0.2,13.0
BK0101,2023-08-30,29.5,20.8,0.4,22.1
BK0101,2023-08-31,25.0,16.9,0.0,22.2
BK0101,2023-09-01,24.1,13.4,0.0,14.4
BK0101,2023-09-02,25.6,13.3,0.0,23.3
BK0101,2023-09-03,32.7,18.0,0.5,17.1
BK0101,2023-09-04,34.8,20.1,0.9,17.1
BK0101,2023-09-05,35.7,21.9,0.0,14.5
BK0101,2023-09-06,35.9,23.0,0.0,13.6
BK0101,2023-09-07,35.5,22.2,4.6,20.6
BK0101,2023-09-08,31.6,20.8,11.0,19.5
BK0101,2023-09-09,28.6,20.8,9.9,16.1
BK0101,2023-09-10,24.4,19.9,23.2,12.8
BK0101,2023-09-11,27.3,19.8,4.3,9.4
BK0101,2023-09-12,28.6,19.2,0.1,13.0
BK0101,2023-09-13,26.2,20.5,18.9,14.3
BK0101,2023-09-14,24.9,16.6,0.0,16.7
BK0101,2023-09-15,21.5,13.5,0.0,23.0
BK0101,2023-09-16,24.4,15.1,0.0,22.3
BK0101,2023-09-17,23.8,11.8,0.2,13.2
BK0101,2023-09-18,21.3,16.4,20.6,20.2
BK0101,2023-09-19,23.3,13.5,0.0,23.8
BK0101,2023-09-20,23.3,12.0,0.0,15.9
BK0101,2023-09-21,22.7,11.6,0.0,13.0
BK0101,2023-09-22,22.1,13.6,0.0,21.7
BK0101,2023-09-23,16.4,14.1,37.4,33.9
BK0101,2023-09-24,20.1,16.2,14.0,31.2
BK0101,2023-09-25,17.8,14.6,11.5,33.2
BK0101,2023-09-26,17.0,13.3,9.5,25.6
BK0101,2023-09-27,17.9,9.9,0.0,19.8
BK0101,2023-09-28,19.2,11.3,0.6,18.7
BK0101,2023-09-29,17.6,13.7,80.9,27.4
BK0101,2023-09-30,21.1,13.1,0.9,21.6
BK0101,2023-10-01,24.9,13.9,0.0,18.4
BK0101,2023-10-02,25.0,15.5,0.0,15.2
BK0101,2023-10-03,26.9,12.9,0.0,10.1
BK0101,2023-10-04,27.5,15.3,0.0,12.4
BK0101,2023-10-05,23.5,13.4,0.0,16.4
BK0101,2023-10-06,22.1,17.5,5.6,18.4
BK0101,2023-10-07,20.6,11.8,51.3,30.8
BK0101,2023-10-08,16.8,9.2,0.0,24.8
BK0101,2023-10-09,15.6,7.1,0.1,24.8
BK0101,2023-10-10,17.9,8.4,0.0,21.1
BK0101,2023-10-11,20.5,8.8,0.0,14.5
BK0101,2023-10-12,21.0,7.6,0.0,10.8
BK0101,2023-10-13,17.4,8.9,0.0,14.8
BK0101,2023-10-14,11.9,9.5,12.2,19.4
BK0101,2023-10-15,16.4,9.3,1.2,26.6
BK0101,2023-10-16,17.5,6.8,0.2,19.4
BK0101,2023-10-17,16.8,8.4,0.2,12.9
BK0101,2023-10-18,17.1,7.2,0.2,8.7
BK0101,2023-10-19,17.6,7.3,0.0,17.4
BK0101,2023-10-20,17.2,13.8,25.7,29.2
BK0101,2023-10-21,17.3,12.6,5.0,26.6
BK0101,2023-10-22,13.6,8.8,0.0,30.4
BK0101,2023-10-23,16.0,7.6,0.0,21.3
BK0101,2023-10-24,16.9,5.0,0.0,13.1
BK0101,2023-10-25,21.6,7.9,0.0,16.4
BK0101,2023-10-26,24.8,9.4,0.0,14.1
BK0101,2023-10-27,24.1,12.4,0.0,16.1
BK0101,2023-10-28,27.0,16.1,0.0,17.6
BK0101,2023-10-29,16.2,11.4,6.8,19.7
BK0101,2023-10-30,19.4,10.3,1.2,24.2
BK0101,2023-10-31,10.5,6.7,0.0,16.6
BK0101,2023-11-01,9.2,3.3,2.0,23.3
BK0101,2023-11-02,9.5,0.0,0.0,13.0
BK0101,2023-11-03,12.5,0.9,0.0,19.2
BK0101,2023-11-04,14.5,3.9,0.0,12.2
BK0101,2023-11-05,16.4,5.0,0.0,12.4
BK0101,2023-11-06,12.1,4.2,0.2,15.2
BK0101,2023-11-07,20.0,11.2,2.5,21.0
BK0101,2023-11-08,10.6,4.6,0.0,19.6
BK0101,2023-11-09,15.8,2.8,0.5,14.5
BK0101,2023-11-10,10.6,5.6,0.3,15.8
BK0101,2023-11-11,12.0,3.9,0.0,18.8
BK0101,2023-11-12,6.8,-0.2,0.0,12.9
BK0101,2023-11-13,8.1,-1.7,0.0,13.7
BK0101,2023-11-14,10.9,2.5,0.0,26.4
BK0101,2023-11-15,10.0,-0.3,0.0,14.8
BK0101,2023-11-16,17.2,2.2,0.0,12.5
BK0101,2023-11-17,18.1,4.7,0.0,18.2
BK0101,2023-11-18,13.1,3.3,1.0,24.7
BK0101,2023-11-19,12.2,1.1,0.0,20.8
BK0101,2023-11-20,6.7,-1.1,0.0,17.7
BK0101,2023-11-21,8.8,-0.9,7.5,31.4
BK0101,2023-11-22,14.1,7.7,21.9,39.5
BK0101,2023-11-23,10.9,5.0,0.0,21.1
BK0101,2023-11-24,9.6,-0.1,0.0,22.1
BK0101,2023-11-25,3.9,-3.0,0.0,15.9
BK0101,2023-11-26,10.8,-2.2,4.0,35.5
BK0101,2023-11-27,13.4,2.6,14.5,41.9
BK0101,2023-11-28,3.8,-2.1,0.0,28.5
BK0101,2023-11-29,2.5,-4.4,0.0,22.1
BK0101,2023-11-30,9.4,-2.8,0.0,17.4
BK0101,2023-12-01,8.2,0.2,5.8,14.6
BK0101,2023-12-02,15.9,4.8,0.0,15.7
BK0101,2023-12-03,10.4,6.6,16.3,19.8
BK0101,2023-12-04,10.9,4.6,0.0,21.3
BK0101,2023-12-05,6.5,1.2,0.0,14.6
BK0101,2023-12-06,4.8,-1.9,0.0,22.7
BK0101,2023-12-07,3.4,-3.2,0.0,16.9
BK0101,2023-12-08,8.6,-1.5,0.0,11.4
BK0101,2023-12-09,13.4,2.0,0.0,16.2
BK0101,2023-12-10,16.6,6.2,26.8,33.1
BK0101,2023-12-11,14.4,2.4,29.3,35.1
BK0101,2023-12-12,5.9,-2.2,0.0,17.9
BK0101,2023-12-13,7.3,-0.1,0.0,17.8
BK0101,2023-12-14,4.4,-3.3,0.0,13.7
BK0101,2023-12-15,11.9,-0.8,0.0,16.7
BK0101,2023-12-16,11.4,1.9,0.0,12.1
BK0101,2023-12-17,13.6,5.6,21.7,24.0
BK0101,2023-12-18,15.8,5.8,73.7,53.8
BK0101,2023-12-19,6.1,-0.9,0.0,24.4
BK0101,2023-12-20,7.2,-3.8,0.0,15.8
BK0101,2023-12-21,4.0,-2.9,0.0,22.1
BK0101,2023-12-22,2.5,-5.5,0.0,11.9
BK0101,2023-12-23,5.8,-3.0,0.5,9.7
BK0101,2023-12-24,8.6,1.0,0.0,7.2
BK0101,2023-12-25,11.7,1.4,0.0,9.7
BK0101,2023-12-26,7.8,3.3,0.0,7.6
BK0101,2023-12-27,9.4,5.7,3.9,15.5
BK0101,2023-12-28,11.4,8.8,30.6,25.0
BK0101,2023-12-29,13.2,7.4,0.5,18.4
BK0101,2023-12-30,7.8,1.2,0.2,26.6
BK0101,2023-12-31,6.3,-1.9,0.0,16.7
BK0101,2024-01-01,7.3,0.4,0.1,14.9
BK0101,2024-01-02,5.5,-4.4,0.0,13.0
BK0101,2024-01-03,7.6,-2.1,0.0,15.5
BK0101,2024-01-04,6.7,-2.2,0.0,26.6
BK0101,2024-01-05,2.8,-5.3,0.0,22.1
BK0101,2024-01-06,3.0,-4.9,9.8,29.8
BK0101,2024-01-07,3.1,-0.6,7.5,29.5
BK0101,2024-01-08,6.3,-2.2,0.0,17.3
BK0101,2024-01-09,12.9,-4.2,29.6,60.6
BK0101,2024-01-10,13.6,4.9,37.8,49.2
BK0101,2024-01-11,7.9,0.0,0.0,23.3
BK0101,2024-01-12,8.1,-1.6,0.5,21.1
BK0101,2024-01-13,14.5,1.6,26.1,35.8
BK0101,2024-01-14,6.0,-3.8,0.8,37.9
BK0101,2024-01-15,-1.1,-5.8,0.8,11.9
BK0101,2024-01-16,0.0,-5.3,10.4,25.0
BK0101,2024-01-17,-4.3,-8.9,0.0,23.9
BK0101,2024-01-18,0.2,-7.1,0.3,18.2
BK0101,2024-01-19,-1.0,-4.4,2.4,17.1
BK0101,2024-01-20,-3.5,-8.4,0.0,25.7
BK0101,2024-01-21,-1.4,-7.7,0.0,23.6
BK0101,2024-01-22,3.0,-7.8,0.0,16.8
BK0101,2024-01-23,4.3,-1.6,1.7,17.8
BK0101,2024-01-24,6.3,0.2,3.1,10.2
BK0101,2024-01-25,12.1,6.2,8.1,22.4
BK0101,2024-01-26,8.6,2.9,4.4,19.4
BK0101,2024-01-27,8.6,2.2,0.0,13.8
BK0101,2024-01-28,4.6,2.7,21.7,30.0
BK0101,2024-01-29,5.8,0.1,0.7,28.7
BK0101,2024-01-30,4.2,-3.8,0.0,13.1
BK0101,2024-01-31,4.2,-0.7,0.4,11.2
BK0101,2024-02-01,8.8,-2.8,0.0,22.1
BK0101,2024-02-02,5.6,1.4,6.8,23.0
BK0101,2024-02-03,5.4,-3.4,0.0,24.5
BK0101,2024-02-04,7.3,-3.7,0.0,14.4
BK0101,2024-02-05,6.7,-3.5,0.0,23.2
BK0101,2024-02-06,5.5,-4.8,0.0,17.0
BK0101,2024-02-07,7.9,-3.7,0.0,11.9
BK0101,2024-02-08,9.4,-3.3,0.0,12.4
BK0101,2024-02-09,10.2,1.6,0.0,19.8
BK0101,2024-02-10,15.5,1.9,0.2,17.7
BK0101,2024-02-11,8.9,3.7,0.0,14.8
BK0101,2024-02-12,8.7,-1.6,0.0,11.0
BK0101,2024-02-13,3.1,-2.7,25.8,25.1
BK0101,2024-02-14,1.0,-4.2,0.0,28.7
BK0101,2024-02-15,2.4,-5.9,0.0,22.4
BK0101,2024-02-16,4.8,-1.9,0.0,30.4
BK0101,2024-02-17,2.0,-4.5,5.7,25.6
BK0101,2024-02-18,4.7,-6.3,0.0,29.6
BK0101,2024-02-19,3.9,-4.7,0.0,20.2
BK0101,2024-02-20,2.1,-6.6,0.0,12.8
BK0101,2024-02-21,4.6,-5.6,0.0,15.1
BK0101,2024-02-22,5.7,-5.2,0.3,21.9
BK0101,2024-02-23,8.3,2.7,3.3,13.9
BK0101,2024-02-24,6.0,-3.2,0.0,20.6
BK0101,2024-02-25,2.6,-6.8,0.0,16.8
BK0101,2024-02-26,9.9,-1.8,0.9,14.8
BK0101,2024-02-27,12.4,0.8,4.8,29.5
BK0101,2024-02-28,16.2,10.3,10.6,39.6
BK0101,2024-02-29,6.7,-2.8,0.2,36.0
BK0101,2024-03-01,5.0,-4.2,0.0,20.7
BK0101,2024-03-02,10.4,2.3,27.0,29.0
BK0101,2024-03-03,18.7,6.2,0.0,15.5
BK0101,2024-03-04,13.7,4.0,0.0,21.7
BK0101,2024-03-05,8.8,4.4,18.6,20.6
BK0101,2024-03-06,9.9,3.5,33.8,23.5
BK0101,2024-03-07,12.4,5.7,3.7,25.3
BK0101,2024-03-08,12.1,0.8,0.0,21.3
BK0101,2024-03-09,8.1,3.7,24.2,36.2
BK0101,2024-03-10,10.8,2.0,19.2,30.5
BK0101,2024-03-11,9.9,0.7,0.0,44.2
BK0101,2024-03-12,17.2,2.2,0.0,24.6
BK0101,2024-03-13,14.5,2.8,0.0,17.8
BK0101,2024-03-14,21.0,3.7,0.0,12.8
BK0101,2024-03-15,21.5,8.6,0.7,24.1
BK0101,2024-03-16,13.8,4.8,0.3,27.0
BK0101,2024-03-17,15.6,7.2,0.4,30.6
BK0101,2024-03-18,9.1,2.2,0.0,20.5
BK0101,2024-03-19,7.6,-0.2,0.4,27.7
BK0101,2024-03-20,12.4,1.2,2.5,30.5
BK0101,2024-03-21,5.4,-3.5,0.0,31.4
BK0101,2024-03-22,4.9,-4.6,0.0,18.9
BK0101,2024-03-23,10.6,1.6,63.2,40.3
BK0101,2024-03-24,8.2,-2.4,0.0,31.3
BK0101,2024-03-25,9.6,-1.3,0.0,23.0
BK0101,2024-03-26,9.8,0.1,0.0,21.4
BK0101,2024-03-27,11.2,4.7,0.4,11.8
BK0101,2024-03-28,10.3,6.8,24.6,20.2
BK0101,2024-03-29,12.8,3.7,0.6,34.5
BK0101,2024-03-30,14.4,2.3,0.0,24.9
BK0101,2024-03-31,16.1,4.2,0.2,22.1
BK0101,2024-04-01,12.4,5.0,2.9,13.5
BK0101,2024-04-02,8.9,6.4,18.8,22.8
BK0101,2024-04-03,7.2,4.7,25.0,43.3
BK0101,2024-04-04,8.9,2.8,6.3,42.3
BK0101,2024-04-05,9.4,1.6,0.0,29.8
BK0101,2024-04-06,11.2,2.8,0.2,29.4
BK0101,2024-04-07,13.6,1.5,0.0,24.1
BK0101,2024-04-08,17.6,1.5,0.0,13.7
BK0101,2024-04-09,23.1,5.6,0.0,15.9
BK0101,2024-04-10,15.7,8.4,0.1,16.1
BK0101,2024-04-11,16.6,9.5,11.5,30.1
BK0101,2024-04-12,18.5,12.2,16.5,42.4
BK0101,2024-04-13,11.9,7.5,1.8,36.2
BK0101,2024-04-14,18.6,5.6,1.8,23.8
BK0101,2024-04-15,24.8,10.1,0.0,23.6
BK0101,2024-04-16,20.5,6.8,0.0,18.2
BK0101,2024-04-17,15.4,7.3,2.7,18.7
BK0101,2024-04-18,9.1,5.9,10.9,25.1
BK0101,2024-04-19,13.1,4.2,0.0,20.0
BK0101,2024-04-20,19.6,8.2,3.6,25.9
BK0101,2024-04-21,12.1,2.5,0.0,23.1
BK0101,2024-04-22,15.4,1.9,0.0,17.1
BK0101,2024-04-23,14.1,2.7,0.0,27.7
BK0101,2024-04-24,21.5,8.4,1.1,25.1
BK0101,2024-04-25,11.9,3.2,0.0,19.6
BK0101,2024-04-26,13.9,2.2,0.0,18.6
BK0101,2024-04-27,13.9,3.5,0.4,27.5
BK0101,2024-04-28,21.2,8.9,0.7,16.5
BK0101,2024-04-29,28.5,13.2,6.8,14.6
BK0101,2024-04-30,22.4,11.1,4.2,13.9
BK0101,2024-05-01,23.7,10.2,1.1,19.8
BK0101,2024-05-02,26.0,9.9,0.0,22.9
BK0101,2024-05-03,17.0,10.2,0.0,19.4
BK0101,2024-05-04,16.9,8.0,0.0,21.7
BK0101,2024-05-05,12.2,9.1,7.5,22.7
BK0101,2024-05-06,21.8,12.3,0.6,12.3
BK0101,2024-05-07,25.6,12.5,0.0,17.0
BK0101,2024-05-08,29.9,15.9,0.1,27.0
BK0101,2024-05-09,20.8,14.1,0.0,16.9
BK0101,2024-05-10,14.3,9.6,12.5,20.6
BK0101,2024-05-11,15.9,6.9,0.0,22.3
BK0101,2024-05-12,13.0,8.9,6.3,14.3
BK0101,2024-05-13,18.5,6.3,0.3,22.7
BK0101,2024-05-14,20.8,10.1,3.8,22.3
BK0101,2024-05-15,19.1,13.5,7.5,27.9
BK0101,2024-05-16,18.7,14.9,4.8,34.4
BK0101,2024-05-17,22.8,12.1,0.0,19.0
BK0101,2024-05-18,22.4,13.2,2.5,12.3
BK0101,2024-05-19,23.1,12.5,0.0,21.1
BK0101,2024-05-20,23.3,11.0,0.0,18.4
BK0101,2024-05-21,24.8,12.5,0.0,17.9
BK0101,2024-05-22,27.1,15.6,0.0,23.4
BK0101,2024-05-23,26.6,18.6,7.4,16.5
BK0101,2024-05-24,29.8,16.2,0.0,17.1
BK0101,2024-05-25,25.9,14.8,0.0,18.1
BK0101,2024-05-26,25.2,15.6,0.1,16.3
BK0101,2024-05-27,22.2,16.9,44.6,28.9
BK0101,2024-05-28,27.1,17.8,0.1,27.2
BK0101,2024-05-29,24.9,14.1,11.4,15.4
BK0101,2024-05-30,21.6,14.1,3.0,21.8
BK0101,2024-05-31,24.8,12.6,0.0,20.8
BK0101,2024-06-01,28.5,12.8,0.0,17.5
BK0101,2024-06-02,27.0,13.9,0.0,21.3
BK0101,2024-06-03,29.7,17.7,0.0,13.8
BK0101,2024-06-04,25.2,16.6,0.0,18.2
BK0101,2024-06-05,25.8,15.3,3.4,24.6
BK0101,2024-06-06,27.5,19.4,24.9,39.0
BK0101,2024-06-07,28.4,18.2,0.6,22.1
BK0101,2024-06-08,25.2,15.1,0.0,27.8
BK0101,2024-06-09,25.1,14.8,0.2,27.2
BK0101,2024-06-10,24.6,14.4,0.0,18.9
BK0101,2024-06-11,23.1,14.0,1.4,11.7
BK0101,2024-06-12,25.8,14.4,0.0,19.1
BK0101,2024-06-13,27.9,14.6,0.0,29.6
BK0101,2024-06-14,29.0,19.4,8.3,15.8
BK0101,2024-06-15,27.5,17.5,0.0,22.6
BK0101,2024-06-16,24.0,14.5,0.0,18.9
BK0101,2024-06-17,27.2,16.8,0.0,29.6
BK0101,2024-06-18,29.1,20.4,0.0,24.6
BK0101,2024-06-19,30.5,19.9,0.0,25.8
BK0101,2024-06-20,33.1,20.0,0.0,21.6
BK0101,2024-06-21,35.5,22.9,0.3,20.2
BK0101,2024-06-22,33.6,22.4,2.5,17.5
BK0101,2024-06-23,35.4,22.7,0.2,27.2
BK0101,2024-06-24,28.1,22.1,0.0,39.0
BK0101,2024-06-25,34.1,19.9,0.0,31.0
BK0101,2024-06-26,34.5,23.5,0.2,26.6
BK0101,2024-06-27,30.5,21.6,9.8,21.6
BK0101,2024-06-28,24.9,15.5,0.0,22.3
BK0101,2024-06-29,26.9,18.5,0.9,35.9
BK0101,2024-06-30,32.9,22.5,23.4,22.6
BK0101,2024-07-01,27.0,16.5,0.1,25.3
BK0101,2024-07-02,29.1,16.1,0.0,16.5
BK0101,2024-07-03,28.1,17.8,0.0,27.0
BK0101,2024-07-04,29.9,19.5,1.1,21.3
BK0101,2024-07-05,31.4,21.9,2.4,19.9
BK0101,2024-07-06,32.3,22.6,0.0,18.8
BK0101,2024-07-07,32.8,23.7,1.0,14.7
BK0101,2024-07-08,33.0,23.2,0.6,16.2
BK0101,2024-07-09,30.2,22.2,0.3,23.7
BK0101,2024-07-10,31.1,24.6,0.1,37.6
BK0101,2024-07-11,33.0,24.5,3.5,29.3
BK0101,2024-07-12,29.2,22.8,4.6,19.8
BK0101,2024-07-13,29.5,22.0,26.4,15.9
BK0101,2024-07-14,31.2,22.0,0.4,18.4
BK0101,2024-07-15,32.2,23.5,2.4,22.2
BK0101,2024-07-16,34.8,23.3,6.2,28.6
BK0101,2024-07-17,31.5,24.1,25.9,19.6
BK0101,2024-07-18,31.4,21.9,0.5,12.9
BK0101,2024-07-19,30.1,18.1,0.0,15.2
BK0101,2024-07-20,29.0,18.6,2.5,17.4
BK0101,2024-07-21,31.3,20.2,0.2,21.7
BK0101,2024-07-22,28.3,21.9,4.3,21.7
BK0101,2024-07-23,29.1,21.4,6.4,10.7
BK0101,2024-07-24,28.9,21.5,6.4,16.2
BK0101,2024-07-25,30.9,20.7,0.5,17.2
BK0101,2024-07-26,29.8,17.9,0.0,20.7
BK0101,2024-07-27,29.8,17.9,0.0,15.7
BK0101,2024-07-28,31.9,18.7,0.0,22.3
BK0101,2024-07-29,29.0,22.1,4.7,19.3
BK0101,2024-07-30,30.4,21.9,0.2,34.4
BK0101,2024-07-31,30.0,23.6,9.0,20.2
BK0101,2024-08-01,34.6,21.2,0.2,21.3
BK0101,2024-08-02,33.0,23.8,7.2,24.5
BK0101,2024-08-03,33.2,23.5,10.0,23.8
BK0101,2024-08-04,28.1,23.2,14.7,15.6
BK0101,2024-08-05,31.5,21.1,0.0,20.4
BK0101,2024-08-06,31.9,22.2,52.4,17.7
BK0101,2024-08-07,22.6,18.8,30.2,23.7
BK0101,2024-08-08,23.4,18.1,6.4,22.4
BK0101,2024-08-09,28.4,22.5,27.8,43.7
BK0101,2024-08-10,29.5,22.0,6.7,18.6
BK0101,2024-08-11,27.4,19.2,0.2,18.7
BK0101,2024-08-12,26.5,17.1,0.2,20.7
BK0101,2024-08-13,27.6,16.3,0.0,15.0
BK0101,2024-08-14,28.8,17.8,0.3,16.8
BK0101,2024-08-15,31.0,17.6,0.0,11.6
BK0101,2024-08-16,30.6,18.9,0.4,17.9
BK0101,2024-08-17,26.5,21.0,1.2,24.7
BK0101,2024-08-18,25.3,21.8,16.3,25.6
BK0101,2024-08-19,28.4,20.5,22.8,19.2
BK0101,2024-08-20,22.7,16.4,0.1,21.2
BK0101,2024-08-21,22.9,12.8,0.0,21.3
BK0101,2024-08-22,24.8,12.8,0.0,20.0
BK0101,2024-08-23,27.8,13.8,0.0,15.7
BK0101,2024-08-24,30.0,15.2,0.0,12.3
BK0101,2024-08-25,30.6,17.0,0.0,19.1
BK0101,2024-08-26,30.0,18.5,0.6,20.5
BK0101,2024-08-27,29.8,18.4,0.0,20.2
BK0101,2024-08-28,35.4,21.7,0.4,16.8
BK0101,2024-08-29,27.0,20.4,5.2,18.6
BK0101,2024-08-30,24.2,18.3,6.1,17.8
BK0101,2024-08-31,26.2,18.0,0.5,18.2
BK0101,2024-09-01,29.3,21.2,1.4,20.0
BK0101,2024-09-02,26.6,17.8,0.0,20.5
BK0101,2024-09-03,23.5,12.5,0.0,16.7
BK0101,2024-09-04,25.5,12.9,0.0,15.5
BK0101,2024-09-05,26.0,13.7,0.0,17.2
BK0101,2024-09-06,26.4,15.2,0.2,18.4
BK0101,2024-09-07,24.2,15.9,9.1,27.8
