nta_code,time,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max
QN1304,2024-09-08,21.5,12.1,0.0,20.5
QN1304,2024-09-09,24.4,12.1,0.0,23.8
QN1304,2024-09-10,25.5,14.8,0.0,14.1
QN1304,2024-09-11,23.6,13.9,0.0,14.4
QN1304,2024-09-12,23.1,15.0,0.0,13.4
QN1304,2024-09-13,24.1,14.9,0.0,13.5
QN1304,2024-09-14,26.5,16.2,0.4,9.7
QN1304,2024-09-15,25.7,16.2,0.0,20.4
QN1304,2024-09-16,24.1,13.7,0.0,14.3
QN1304,2024-09-17,25.4,15.6,0.0,16.8
QN1304,2024-09-18,23.3,18.3,0.0,14.4
QN1304,2024-09-19,29.4,17.0,0.0,17.4
QN1304,2024-09-20,26.5,18.2,0.0,20.4
QN1304,2024-09-21,24.2,15.7,0.0,18.0
QN1304,2024-09-22,23.3,14.4,0.0,17.5
QN1304,2024-09-23,21.2,14.1,0.0,15.8
QN1304,2024-09-24,19.7,14.4,0.1,18.8
QN1304,2024-09-25,20.0,16.6,0.0,22.1
QN1304,2024-09-26,22.2,17.8,4.4,19.7
QN1304,2024-09-27,21.5,18.6,0.6,12.1
QN1304,2024-09-28,20.5,16.1,5.9,29.5
QN1304,2024-09-29,19.5,15.8,2.6,20.7
QN1304,2024-09-30,22.6,15.2,0.0,17.5
QN1304,2024-10-01,21.2,14.9,0.0,18.2
QN1304,2024-10-02,20.1,13.4,0.0,16.3
QN1304,2024-10-03,20.8,12.9,0.0,12.6
QN1304,2024-10-04,20.7,12.4,0.0,12.8
QN1304,2024-10-05,23.8,15.6,0.1,15.8
QN1304,2024-10-06,19.5,11.6,0.0,19.3
QN1304,2024-10-07,23.3,15.6,3.3,22.0
QN1304,2024-10-08,19.8,11.0,0.0,17.8
QN1304,2024-10-09,19.4,10.6,0.0,14.6
QN1304,2024-10-10,17.5,8.0,0.0,22.6
QN1304,2024-10-11,20.6,7.4,0.0,21.0
QN1304,2024-10-12,22.6,13.6,0.0,23.5
QN1304,2024-10-13,20.5,11.1,0.0,31.3
QN1304,2024-10-14,19.8,8.9,0.1,36.8
QN1304,2024-10-15,14.2,5.9,0.0,20.8
QN1304,2024-10-16,15.3,6.1,0.0,19.9
QN1304,2024-10-17,14.8,5.1,0.0,19.9
QN1304,2024-10-18,18.9,7.7,0.0,16.5
QN1304,2024-10-19,18.6,7.8,0.0,10.0
QN1304,2024-10-20,20.6,8.6,0.0,13.2
QN1304,2024-10-21,22.9,9.8,0.0,14.2
QN1304,2024-10-22,24.0,13.9,0.0,12.1
QN1304,2024-10-23,20.5,13.7,0.0,25.2
QN1304,2024-10-24,20.0,12.4,0.3,23.5
QN1304,2024-10-25,15.9,7.1,0.0,19.2
QN1304,2024-10-26,18.1,10.8,0.0,25.1
QN1304,2024-10-27,14.1,5.8,0.0,20.4
QN1304,2024-10-28,15.1,4.2,0.0,12.9
QN1304,2024-10-29,16.8,10.1,0.7,24.9
QN1304,2024-10-30,19.8,12.3,0.0,14.2
QN1304,2024-10-31,22.8,13.7,0.0,23.1
QN1304,2024-11-01,25.7,15.5,0.2,29.2
QN1304,2024-11-02,15.8,8.4,0.0,16.9
QN1304,2024-11-03,12.4,4.3,0.0,16.4
QN1304,2024-11-04,14.1,5.3,0.0,18.4
QN1304,2024-11-05,20.0,11.4,0.0,24.3
QN1304,2024-11-06,23.0,16.9,0.0,24.0
QN1304,2024-11-07,22.8,13.1,0.0,22.4
QN1304,2024-11-08,20.0,8.1,0.0,31.1
QN1304,2024-11-09,12.4,5.2,0.0,28.9
QN1304,2024-11-10,15.3,4.2,1.0,27.5
QN1304,2024-11-11,20.6,12.9,6.1,29.1
QN1304,2024-11-12,12.6,6.0,0.0,28.8
QN1304,2024-11-13,8.9,1.8,0.0,19.8
QN1304,2024-11-14,8.5,2.8,0.0,13.3
QN1304,2024-11-15,13.6,3.7,0.0,16.3
QN1304,2024-11-16,16.5,6.3,0.0,19.2
QN1304,2024-11-17,17.0,7.2,0.0,15.7
QN1304,2024-11-18,17.9,8.4,0.0,17.6
QN1304,2024-11-19,14.2,7.0,0.0,13.5
QN1304,2024-11-20,14.6,8.1,0.0,15.6
QN1304,2024-11-21,12.2,4.9,40.8,24.9
QN1304,2024-11-22,6.1,3.1,11.5,32.5
QN1304,2024-11-23,8.6,3.0,1.0,26.6
QN1304,2024-11-24,10.6,5.8,0.0,28.5
QN1304,2024-11-25,9.6,3.5,0.0,13.1
QN1304,2024-11-26,14.1,7.8,3.7,17.1
QN1304,2024-11-27,9.8,3.8,0.0,11.1
QN1304,2024-11-28,13.4,5.4,17.9,25.9
QN1304,2024-11-29,7.7,1.9,0.0,20.1
QN1304,2024-11-30,3.2,-1.6,0.0,18.6
QN1304,2024-12-01,2.8,-3.2,0.0,21.9
QN1304,2024-12-02,3.3,-1.8,0.0,11.7
QN1304,2024-12-03,4.6,-1.4,0.0,16.2
QN1304,2024-12-04,6.3,-1.8,0.1,27.4
QN1304,2024-12-05,5.3,0.2,5.3,32.1
QN1304,2024-12-06,-0.1,-2.0,0.0,23.7
QN1304,2024-12-07,4.3,-1.9,0.0,17.8
QN1304,2024-12-08,11.2,3.2,0.0,23.8
QN1304,2024-12-09,11.3,2.7,7.2,17.0
QN1304,2024-12-10,11.4,6.5,3.2,19.7
QN1304,2024-12-11,14.4,6.8,45.5,40.1
QN1304,2024-12-12,5.7,-1.1,0.0,29.1
QN1304,2024-12-13,0.0,-3.3,0.0,15.4
QN1304,2024-12-14,0.5,-4.5,0.0,10.9
QN1304,2024-12-15,4.4,-3.0,0.4,11.0
QN1304,2024-12-16,10.5,4.5,19.7,26.8
QN1304,2024-12-17,14.2,8.4,4.9,25.0
QN1304,2024-12-18,9.6,3.1,5.1,16.3
QN1304,2024-12-19,7.3,2.0,2.9,18.0
QN1304,2024-12-20,3.8,0.5,1.8,19.9
QN1304,2024-12-21,0.8,-6.1,3.4,25.1
QN1304,2024-12-22,-6.4,-10.6,0.0,19.4
QN1304,2024-12-23,-0.6,-11.8,0.0,13.2
QN1304,2024-12-24,1.6,-1.8,1.5,15.1
QN1304,2024-12-25,0.8,-3.8,0.0,12.7
QN1304,2024-12-26,0.6,-6.2,0.0,10.7
QN1304,2024-12-27,3.9,-6.1,0.0,7.9
QN1304,2024-12-28,7.9,4.4,6.1,12.4
QN1304,2024-12-29,12.6,6.2,4.3,30.0
QN1304,2024-12-30,12.8,8.4,16.6,33.1
QN1304,2024-12-31,9.0,2.6,2.8,23.8
QN1306,2019-01-01,14.9,4.4,10.1,37.5
QN1306,2019-01-02,3.8,-0.4,0.0,17.8
QN1306,2019-01-03,7.3,-0.3,0.3,26.0
QN1306,2019-01-04,7.8,-0.4,0.0,21.4
QN1306,2019-01-05,7.7,4.3,15.6,25.0
QN1306,2019-01-06,8.9,0.6,0.2,32.6
QN1306,2019-01-07,0.2,-5.2,0.1,24.7
QN1306,2019-01-08,8.4,0.4,1.9,23.1
QN1306,2019-01-09,7.2,1.1,3.9,39.1
QN1306,2019-01-10,0.9,-1.7,0.0,40.2
QN1306,2019-01-11,-1.2,-5.7,0.0,31.1
QN1306,2019-01-12,1.1,-6.2,0.0,15.6
QN1306,2019-01-13,-0.1,-3.9,1.0,17.0
QN1306,2019-01-14,0.9,-5.1,0.0,20.1
QN1306,2019-01-15,3.2,-4.9,0.0,11.5
QN1306,2019-01-16,4.7,-3.3,0.0,24.6
QN1306,2019-01-17,0.1,-5.2,0.0,19.9
QN1306,2019-01-18,4.1,-1.0,2.0,13.4
QN1306,2019-01-19,3.4,-3.2,2.2,27.8
QN1306,2019-01-20,9.7,-10.1,32.4,36.3
QN1306,2019-01-21,-10.4,-14.6,0.0,41.4
QN1306,2019-01-22,-2.0,-11.1,0.0,29.8
QN1306,2019-01-23,8.8,-1.5,0.0,26.7
QN1306,2019-01-24,11.7,1.8,33.7,52.3
QN1306,2019-01-25,3.0,-2.7,0.0,37.8
QN1306,2019-01-26,0.3,-5.6,0.0,16.2
QN1306,2019-01-27,7.5,-2.1,0.0,37.5
QN1306,2019-01-28,2.7,-5.2,0.0,19.1
QN1306,2019-01-29,5.8,-5.4,4.2,29.0
QN1306,2019-01-30,0.7,-13.8,1.4,44.0
QN1306,2019-01-31,-8.3,-16.1,0.0,28.3
QN1306,2019-02-01,-5.8,-11.9,0.0,16.8
QN1306,2019-02-02,1.6,-10.0,0.0,26.3
QN1306,2019-02-03,7.2,-3.0,0.0,18.8
QN1306,2019-02-04,9.2,-1.8,0.0,13.0
QN1306,2019-02-05,14.9,0.6,0.0,15.1
QN1306,2019-02-06,6.1,-1.5,5.5,21.6
QN1306,2019-02-07,8.0,2.7,8.1,19.6
QN1306,2019-02-08,11.0,0.9,5.3,39.2
QN1306,2019-02-09,0.8,-4.7,0.0,38.1
QN1306,2019-02-10,2.3,-5.8,0.0,14.8
QN1306,2019-02-11,3.1,-1.9,0.4,9.5
QN1306,2019-02-12,2.7,-2.5,18.1,33.9
QN1306,2019-02-13,5.9,-0.7,3.8,33.8
QN1306,2019-02-14,6.7,-1.8,0.0,21.6
QN1306,2019-02-15,11.1,4.2,0.0,28.0
QN1306,2019-02-16,9.4,-1.2,0.0,26.2
QN1306,2019-02-17,1.7,-5.4,0.4,19.1
QN1306,2019-02-18,6.8,-2.7,5.4,32.6
QN1306,2019-02-19,2.3,-5.1,0.0,22.6
QN1306,2019-02-20,1.3,-3.9,9.9,18.2
QN1306,2019-02-21,11.2,0.3,8.3,21.1
QN1306,2019-02-22,7.0,0.4,0.0,18.6
QN1306,2019-02-23,4.1,-2.2,1.0,13.3
QN1306,2019-02-24,10.1,2.5,18.9,44.3
QN1306,2019-02-25,5.9,-1.5,0.0,50.9
QN1306,2019-02-26,3.4,-4.3,0.0,29.0
QN1306,2019-02-27,-1.4,-5.2,0.3,19.4
QN1306,2019-02-28,2.5,-3.1,0.4,26.8
QN1306,2019-03-01,2.8,-3.3,1.7,14.9
QN1306,2019-03-02,3.3,-0.9,10.3,21.6
QN1306,2019-03-03,5.6,-1.6,8.3,14.2
QN1306,2019-03-04,2.4,-2.8,20.4,23.2
QN1306,2019-03-05,-1.5,-12.8,0.0,19.3
QN1306,2019-03-06,-3.0,-8.9,0.0,28.3
QN1306,2019-03-07,0.9,-8.5,0.1,28.6
QN1306,2019-03-08,2.3,-6.2,0.0,20.0
QN1306,2019-03-09,7.1,-4.2,0.0,13.7
QN1306,2019-03-10,10.6,1.5,13.6,35.3
QN1306,2019-03-11,11.1,2.7,0.0,28.1
QN1306,2019-03-12,5.1,-1.2,0.0,26.6
QN1306,2019-03-13,5.3,-4.9,0.0,17.4
QN1306,2019-03-14,9.4,2.2,0.0,28.1
QN1306,2019-03-15,17.5,9.0,9.4,31.4
QN1306,2019-03-16,13.2,3.2,0.0,33.0
QN1306,2019-03-17,5.7,-1.4,0.0,24.4
QN1306,2019-03-18,5.8,-4.2,0.0,19.2
QN1306,2019-03-19,7.2,-3.2,0.1,20.5
QN1306,2019-03-20,8.4,-2.2,0.0,21.9
QN1306,2019-03-21,8.9,4.2,14.7,29.8
QN1306,2019-03-22,9.6,4.0,15.4,41.1
QN1306,2019-03-23,8.6,0.0,0.4,36.2
QN1306,2019-03-24,12.4,-0.8,0.0,20.7
QN1306,2019-03-25,10.2,5.7,1.2,17.9
QN1306,2019-03-26,7.5,-2.2,0.0,23.4
QN1306,2019-03-27,5.2,-2.2,0.0,16.0
QN1306,2019-03-28,7.7,-1.5,0.0,29.0
QN1306,2019-03-29,11.9,6.0,0.4,16.6
QN1306,2019-03-30,12.6,6.6,0.0,33.4
QN1306,2019-03-31,15.7,4.2,4.9,33.5
QN1306,2019-04-01,7.5,-0.8,0.0,31.3
QN1306,2019-04-02,8.2,-1.1,1.5,25.5
QN1306,2019-04-03,17.0,2.5,1.5,38.9
QN1306,2019-04-04,13.6,2.0,0.0,23.4
QN1306,2019-04-05,5.6,1.5,7.2,20.2
QN1306,2019-04-06,18.0,4.6,0.8,16.3
QN1306,2019-04-07,13.6,3.8,0.0,20.3
QN1306,2019-04-08,22.8,9.4,10.2,24.7
QN1306,2019-04-09,10.8,5.7,0.7,22.6
QN1306,2019-04-10,14.1,4.0,0.0,26.5
QN1306,2019-04-11,9.2,1.8,0.0,15.8
QN1306,2019-04-12,15.9,6.7,6.7,34.3
QN1306,2019-04-13,19.1,12.9,10.7,30.9
QN1306,2019-04-14,15.9,12.4,1.3,30.6
QN1306,2019-04-15,17.0,7.2,16.9,43.1
QN1306,2019-04-16,16.9,5.3,0.0,31.4
QN1306,2019-04-17,13.2,7.8,0.8,18.2
QN1306,2019-04-18,14.7,8.8,1.4,33.1
QN1306,2019-04-19,18.2,13.6,6.4,41.1
QN1306,2019-04-20,15.2,11.1,19.2,37.9
QN1306,2019-04-21,14.9,9.1,0.0,24.9
QN1306,2019-04-22,16.6,9.1,5.5,23.6
QN1306,2019-04-23,19.2,10.0,0.1,21.8
QN1306,2019-04-24,19.6,11.1,0.1,23.9
QN1306,2019-04-25,14.4,7.4,2.1,15.0
QN1306,2019-04-26,15.2,10.4,17.7,33.5
QN1306,2019-04-27,13.2,7.7,3.1,41.7
QN1306,2019-04-28,11.6,5.7,2.6,20.2
QN1306,2019-04-29,11.9,3.0,0.3,18.8
QN1306,2019-04-30,16.2,8.6,5.2,14.5
QN1306,2019-05-01,12.1,8.5,1.0,21.3
QN1306,2019-05-02,19.6,9.9,2.6,22.1
QN1306,2019-05-03,14.0,9.1,3.5,15.5
QN1306,2019-05-04,17.2,10.6,11.0,11.3
QN1306,2019-05-05,13.2,10.8,32.5,23.1
QN1306,2019-05-06,18.6,8.9,1.6,21.6
QN1306,2019-05-07,15.8,10.1,1.1,23.5
QN1306,2019-05-08,18.5,10.2,3.8,17.1
QN1306,2019-05-09,13.6,9.2,0.0,25.3
QN1306,2019-05-10,18.5,12.0,0.7,27.7
QN1306,2019-05-11,18.8,12.3,6.0,19.2
QN1306,2019-05-12,12.4,7.2,26.3,29.7
QN1306,2019-05-13,10.2,7.2,15.5,24.9
QN1306,2019-05-14,10.9,7.0,6.7,14.6
QN1306,2019-05-15,18.8,6.4,0.9,22.7
QN1306,2019-05-16,18.6,9.8,1.3,15.8
QN1306,2019-05-17,20.5,11.5,2.6,16.2
QN1306,2019-05-18,19.0,11.4,0.0,18.7
QN1306,2019-05-19,19.2,12.4,0.1,33.1
QN1306,2019-05-20,26.9,17.2,0.7,25.0
QN1306,2019-05-21,20.0,12.6,0.0,28.8
QN1306,2019-05-22,22.0,10.2,0.0,21.5
QN1306,2019-05-23,20.1,13.9,1.7,24.5
QN1306,2019-05-24,23.1,15.9,0.0,36.2
QN1306,2019-05-25,17.6,12.1,0.0,27.2
QN1306,2019-05-26,28.0,14.4,3.7,22.4
QN1306,2019-05-27,25.4,16.1,0.0,18.7
QN1306,2019-05-28,20.5,15.4,4.2,31.7
QN1306,2019-05-29,20.6,13.4,3.4,23.7
QN1306,2019-05-30,18.9,12.9,13.9,17.7
QN1306,2019-05-31,24.5,17.5,1.0,17.7
QN1306,2019-06-01,24.5,15.6,0.0,19.7
QN1306,2019-06-02,24.8,16.2,3.5,23.4
QN1306,2019-06-03,21.4,13.6,0.0,26.5
QN1306,2019-06-04,19.8,10.7,0.0,29.5
QN1306,2019-06-05,24.2,16.8,8.6,28.7
QN1306,2019-06-06,27.0,19.8,11.0,22.4
QN1306,2019-06-07,23.6,16.3,0.0,15.6
QN1306,2019-06-08,24.8,15.1,0.0,24.2
QN1306,2019-06-09,21.5,13.2,0.0,24.9
QN1306,2019-06-10,19.9,14.0,13.4,28.4
QN1306,2019-06-11,23.6,16.6,11.0,30.0
QN1306,2019-06-12,21.5,12.4,0.0,20.5
QN1306,2019-06-13,19.1,15.2,31.3,31.2
QN1306,2019-06-14,22.5,14.8,1.2,29.7
QN1306,2019-06-15,23.0,13.4,0.1,34.6
QN1306,2019-06-16,24.1,18.0,3.7,21.6
QN1306,2019-06-17,23.3,18.7,4.1,11.2
QN1306,2019-06-18,22.5,18.3,8.7,14.5
QN1306,2019-06-19,20.5,17.4,15.0,16.6
QN1306,2019-06-20,23.2,19.0,18.3,15.8
QN1306,2019-06-21,24.1,18.9,18.2,27.9
QN1306,2019-06-22,24.5,15.8,0.0,25.0
QN1306,2019-06-23,26.7,15.4,0.0,19.8
QN1306,2019-06-24,26.0,16.6,0.0,17.7
QN1306,2019-06-25,24.5,20.0,16.1,20.9
QN1306,2019-06-26,27.9,20.0,0.0,17.1
QN1306,2019-06-27,29.4,19.8,0.0,10.5
QN1306,2019-06-28,28.9,19.0,0.0,15.2
QN1306,2019-06-29,29.0,21.1,1.5,22.7
QN1306,2019-06-30,27.5,21.0,0.3,28.9
QN1306,2019-07-01,28.5,17.4,0.0,22.1
QN1306,2019-07-02,29.9,19.0,0.0,17.5
QN1306,2019-07-03,28.1,22.2,0.8,13.2
QN1306,2019-07-04,28.0,19.6,0.0,15.1
QN1306,2019-07-05,25.4,19.7,0.3,20.1
QN1306,2019-07-06,28.0,23.5,3.5,21.3
QN1306,2019-07-07,26.6,22.1,2.5,18.8
QN1306,2019-07-08,23.0,20.4,5.2,9.6
QN1306,2019-07-09,28.9,19.6,0.0,19.4
QN1306,2019-07-10,29.5,21.1,0.0,25.7
QN1306,2019-07-11,26.6,21.6,7.9,27.0
QN1306,2019-07-12,30.4,22.6,10.6,23.7
QN1306,2019-07-13,28.7,19.9,0.0,23.9
QN1306,2019-07-14,31.4,21.8,0.0,24.1
QN1306,2019-07-15,28.4,19.0,0.0,19.8
QN1306,2019-07-16,29.5,19.5,0.0,25.6
QN1306,2019-07-17,31.1,23.8,9.3,21.3
QN1306,2019-07-18,27.3,21.9,16.8,17.2
QN1306,2019-07-19,29.0,21.4,0.0,20.6
QN1306,2019-07-20,34.6,25.5,0.1,18.4
QN1306,2019-07-21,34.7,25.5,0.0,20.4
QN1306,2019-07-22,29.6,24.2,9.0,19.9
QN1306,2019-07-23,23.9,20.4,29.2,16.7
QN1306,2019-07-24,25.9,20.1,3.4,12.7
QN1306,2019-07-25,27.6,20.2,0.0,13.8
QN1306,2019-07-26,27.6,18.6,0.1,10.9
QN1306,2019-07-27,26.5,20.4,0.0,20.0
QN1306,2019-07-28,29.5,22.1,0.6,23.9
QN1306,2019-07-29,30.1,21.9,0.0,20.5
QN1306,2019-07-30,30.0,23.8,0.0,23.0
QN1306,2019-07-31,29.4,23.2,6.4,16.0
QN1306,2019-08-01,29.9,22.2,0.0,13.3
QN1306,2019-08-02,28.0,21.6,0.1,14.2
QN1306,2019-08-03,27.3,21.7,2.3,17.1
QN1306,2019-08-04,30.0,22.0,1.9,12.8
QN1306,2019-08-05,26.9,20.5,0.0,15.5
QN1306,2019-08-06,26.2,21.4,1.0,15.2
QN1306,2019-08-07,27.0,21.9,11.0,26.3
QN1306,2019-08-08,28.4,19.9,2.0,19.7
QN1306,2019-08-09,28.3,20.3,0.4,25.6
QN1306,2019-08-10,27.9,18.5,0.0,23.4
QN1306,2019-08-11,27.5,16.6,0.0,24.2
QN1306,2019-08-12,28.4,18.0,0.0,31.4
QN1306,2019-08-13,25.2,22.1,8.6,16.4
QN1306,2019-08-14,25.0,20.5,16.0,9.5
QN1306,2019-08-15,26.0,20.9,0.2,18.0
QN1306,2019-08-16,25.1,19.8,0.2,18.3
QN1306,2019-08-17,26.9,21.8,3.8,13.3
QN1306,2019-08-18,27.0,22.9,11.1,15.3
QN1306,2019-08-19,29.4,22.3,0.1,17.7
QN1306,2019-08-20,28.4,22.4,0.0,14.1
QN1306,2019-08-21,28.9,23.3,4.8,21.9
QN1306,2019-08-22,31.2,23.4,1.9,18.8
QN1306,2019-08-23,23.6,19.6,11.9,16.4
QN1306,2019-08-24,24.1,16.9,0.0,17.3
QN1306,2019-08-25,24.0,17.7,0.1,23.2
QN1306,2019-08-26,22.9,15.9,0.0,16.1
QN1306,2019-08-27,21.4,15.5,0.0,12.3
QN1306,2019-08-28,22.7,18.5,15.8,13.8
QN1306,2019-08-29,27.7,17.8,0.0,21.7
QN1306,2019-08-30,27.4,16.9,0.0,24.7
QN1306,2019-08-31,26.7,18.8,0.0,14.4
QN1306,2019-09-01,23.5,16.9,0.0,20.8
QN1306,2019-09-02,24.3,20.3,10.3,24.0
QN1306,2019-09-03,25.5,18.5,0.0,14.5
QN1306,2019-09-04,27.9,18.9,1.4,21.6
QN1306,2019-09-05,23.8,16.9,0.0,18.7
QN1306,2019-09-06,20.1,15.8,2.2,28.5
QN1306,2019-09-07,24.7,13.9,5.4,24.4
QN1306,2019-09-08,24.0,15.5,0.1,17.0
QN1306,2019-09-09,23.9,17.1,1.1,14.4
QN1306,2019-09-10,23.4,18.0,0.6,21.3
QN1306,2019-09-11,27.2,19.8,0.0,21.0
QN1306,2019-09-12,26.8,17.5,3.7,21.4
QN1306,2019-09-13,19.8,14.6,0.0,22.5
QN1306,2019-09-14,23.2,17.7,1.7,31.0
QN1306,2019-09-15,26.2,19.9,0.8,12.3
QN1306,2019-09-16,24.7,19.1,1.3,9.7
QN1306,2019-09-17,24.1,15.1,0.0,17.0
QN1306,2019-09-18,20.0,14.1,0.1,17.7
QN1306,2019-09-19,20.0,10.1,0.0,15.9
QN1306,2019-09-20,25.1,12.2,0.0,14.7
QN1306,2019-09-21,26.2,15.1,0.0,13.1
QN1306,2019-09-22,25.7,15.4,0.0,23.2
QN1306,2019-09-23,27.2,21.2,0.0,30.7
QN1306,2019-09-24,25.1,17.2,3.5,23.2
QN1306,2019-09-25,23.8,13.3,0.0,21.6
QN1306,2019-09-26,24.3,15.6,2.3,29.9
QN1306,2019-09-27,21.9,13.9,0.0,15.8
QN1306,2019-09-28,23.9,17.5,0.0,29.9
QN1306,2019-09-29,26.1,17.8,0.0,19.7
QN1306,2019-09-30,20.5,16.6,0.0,18.9
QN1306,2019-10-01,24.2,17.3,0.3,24.4
QN1306,2019-10-02,33.1,20.7,3.6,25.5
QN1306,2019-10-03,19.0,12.3,12.1,23.3
QN1306,2019-10-04,19.1,11.3,0.7,31.8
QN1306,2019-10-05,14.4,7.3,0.0,20.2
QN1306,2019-10-06,21.0,14.6,1.8,31.1
QN1306,2019-10-07,24.0,16.5,2.4,35.1
QN1306,2019-10-08,18.1,14.2,1.2,20.4
QN1306,2019-10-09,14.9,11.4,12.1,25.0
QN1306,2019-10-10,20.2,11.2,0.4,27.8
QN1306,2019-10-11,16.9,12.2,0.0,33.2
QN1306,2019-10-12,19.5,11.1,0.0,20.6
QN1306,2019-10-13,17.8,10.5,0.2,15.6
QN1306,2019-10-14,20.8,13.1,0.2,18.5
QN1306,2019-10-15,16.6,9.1,0.0,15.6
QN1306,2019-10-16,18.7,13.4,26.2,58.4
QN1306,2019-10-17,14.0,10.2,0.4,46.8
QN1306,2019-10-18,15.9,8.4,0.0,30.3
QN1306,2019-10-19,14.4,4.9,0.0,13.4
QN1306,2019-10-20,15.7,6.6,11.6,18.6
QN1306,2019-10-21,18.6,9.9,1.6,20.5
QN1306,2019-10-22,17.2,10.9,6.3,29.0
QN1306,2019-10-23,18.0,11.4,4.4,23.8
QN1306,2019-10-24,16.8,6.9,0.0,21.3
QN1306,2019-10-25,16.4,8.4,0.0,17.4
QN1306,2019-10-26,16.6,10.1,0.1,15.3
QN1306,2019-10-27,20.4,13.6,24.6,39.1
QN1306,2019-10-28,17.6,10.7,0.0,16.6
QN1306,2019-10-29,15.9,12.8,2.6,16.7
QN1306,2019-10-30,19.4,13.8,1.3,11.8
QN1306,2019-10-31,20.0,15.9,12.1,52.4
QN1306,2019-11-01,20.2,6.9,6.9,52.4
QN1306,2019-11-02,10.6,3.5,0.0,16.7
QN1306,2019-11-03,11.2,4.7,0.0,19.6
QN1306,2019-11-04,12.3,3.0,0.0,21.6
QN1306,2019-11-05,16.5,9.9,2.0,18.2
QN1306,2019-11-06,11.4,6.6,0.0,16.6
QN1306,2019-11-07,14.6,6.4,3.2,21.3
QN1306,2019-11-08,6.2,-0.7,0.2,34.4
QN1306,2019-11-09,4.7,-4.0,0.0,16.3
QN1306,2019-11-10,11.4,2.3,0.0,17.4
QN1306,2019-11-11,14.1,4.6,0.0,23.0
QN1306,2019-11-12,13.1,-2.5,4.2,30.2
QN1306,2019-11-13,1.0,-4.6,0.0,28.8
QN1306,2019-11-14,6.7,-3.7,0.0,19.1
QN1306,2019-11-15,9.9,0.6,0.0,21.5
QN1306,2019-11-16,4.7,-0.8,0.0,27.3
QN1306,2019-11-17,5.3,-1.8,0.0,27.8
QN1306,2019-11-18,5.0,3.2,7.2,24.0
QN1306,2019-11-19,10.6,2.7,5.1,13.6
QN1306,2019-11-20,7.1,3.2,0.0,23.1
QN1306,2019-11-21,10.0,1.0,0.1,17.1
QN1306,2019-11-22,11.6,3.8,3.6,31.7
QN1306,2019-11-23,6.6,0.2,0.9,19.4
QN1306,2019-11-24,9.4,4.2,21.7,33.4
QN1306,2019-11-25,10.4,2.0,0.0,21.0
QN1306,2019-11-26,12.7,2.6,0.0,12.2
QN1306,2019-11-27,13.6,3.7,1.3,29.7
QN1306,2019-11-28,12.0,2.7,0.2,39.8
QN1306,2019-11-29,5.1,-1.2,0.0,25.1
QN1306,2019-11-30,5.7,-2.1,0.0,19.4
QN1306,2019-12-01,6.0,-2.8,15.1,33.4
QN1306,2019-12-02,4.0,0.1,13.2,37.0
QN1306,2019-12-03,3.2,-1.3,2.2,29.8
QN1306,2019-12-04,4.7,-1.7,0.0,17.3
QN1306,2019-12-05,5.6,0.6,0.0,33.7
QN1306,2019-12-06,9.2,-0.9,0.0,27.9
QN1306,2019-12-07,3.0,-2.5,0.0,24.0
QN1306,2019-12-08,4.5,-4.9,0.0,21.0
QN1306,2019-12-09,12.8,6.2,26.6,37.4
QN1306,2019-12-10,13.6,7.7,8.8,28.8
QN1306,2019-12-11,5.9,0.1,9.3,26.1
QN1306,2019-12-12,1.4,-3.5,0.0,25.0
QN1306,2019-12-13,11.1,-1.3,15.4,21.3
QN1306,2019-12-14,12.6,7.6,33.5,32.7
QN1306,2019-12-15,8.5,2.1,0.0,34.6
QN1306,2019-12-16,2.2,0.1,1.6,18.9
QN1306,2019-12-17,2.3,0.2,24.1,20.7
QN1306,2019-12-18,3.9,-3.8,0.2,32.2
QN1306,2019-12-19,-2.8,-8.4,0.0,35.8
QN1306,2019-12-20,1.5,-5.8,0.0,18.8
QN1306,2019-12-21,0.7,-5.8,0.0,14.4
QN1306,2019-12-22,7.8,-2.7,0.0,20.3
QN1306,2019-12-23,10.6,0.4,0.0,19.7
QN1306,2019-12-24,7.7,-0.6,0.0,20.2
QN1306,2019-12-25,6.4,-3.2,0.0,8.9
QN1306,2019-12-26,8.4,-1.6,0.1,17.7
QN1306,2019-12-27,10.2,7.2,0.2,17.6
QN1306,2019-12-28,9.1,2.6,0.0,18.6
QN1306,2019-12-29,6.1,0.1,5.0,17.4
QN1306,2019-12-30,6.6,3.1,30.1,37.9
QN1306,2019-12-31,6.3,2.4,0.7,25.4
QN1306,2020-01-01,4.6,0.3,0.0,30.7
QN1306,2020-01-02,8.4,-1.2,0.0,17.3
QN1306,2020-01-03,8.9,3.5,5.3,13.7
QN1306,2020-01-04,10.2,6.6,6.6,24.7
QN1306,2020-01-05,5.5,-0.9,1.2,42.4
QN1306,2020-01-06,7.8,-0.6,1.1,28.1
QN1306,2020-01-07,6.1,0.3,1.5,21.4
QN1306,2020-01-08,5.2,-1.2,0.1,35.3
QN1306,2020-01-09,0.5,-4.9,0.0,27.9
QN1306,2020-01-10,11.9,0.4,0.0,19.9
QN1306,2020-01-11,15.4,8.1,0.1,34.9
QN1306,2020-01-12,18.6,7.2,2.2,46.7
QN1306,2020-01-13,9.1,1.9,0.3,18.6
