unique_key,created_date,closed_date,complaint_type,descriptor,incident_zip,latitude,longitude,borough,community_board,bbl
53508655,2022-03-02T23:57:00.000,2022-03-03T05:24:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10463,40.87654423086191,-73.9008051037336,BRONX,08 BRONX,2032530204
53548717,2022-03-03T08:13:00.000,2022-03-03T08:37:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11366,40.72195913199264,-73.80969682426189,QUEENS,08 QUEENS,4068290001
53519751,2022-03-03T08:29:00.000,2022-03-04T15:45:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",11693,40.5899485909253,-73.80968777101994,QUEENS,14 QUEENS,4161030060
53544506,2022-03-03T08:57:00.000,2022-03-03T12:01:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11366,40.72195913199264,-73.80969682426189,QUEENS,08 QUEENS,4068290001
53549413,2022-03-03T09:34:00.000,2022-03-04T11:15:00.000,Air Quality,"Air: Dust, Construction/Demolition (AE4)",10023,40.77902468642871,-73.98262876813097,MANHATTAN,07 MANHATTAN,1011637503
53534075,2022-03-03T10:26:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53514163,2022-03-03T10:33:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53514144,2022-03-03T10:33:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53539179,2022-03-03T10:45:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53539368,2022-03-03T10:45:00.000,2022-03-10T10:45:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",11206,40.70905881594053,-73.94800953318133,BROOKLYN,01 BROOKLYN,3030320005
53528952,2022-03-03T10:57:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53523986,2022-03-03T11:07:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53544373,2022-03-03T11:10:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53534265,2022-03-03T11:11:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53523703,2022-03-03T11:18:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53514017,2022-03-03T11:21:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53528943,2022-03-03T11:40:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53534261,2022-03-03T11:43:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53518981,2022-03-03T11:56:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
53514016,2022-03-03T11:59:00.000,2022-03-03T15:34:00.000,Air Quality,"Air: Odor/Fumes, Vehicle Idling (AD3)",10036,40.75666417742652,-73.99019293432467,MANHATTAN,05 MANHATTAN,1010137501
